2024-04-10 22:48:25,661 DEBUG   HandlerThread:22704 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-04-11T05:48:25.609835', 'startedAt': '2024-04-11T05:48:25.030509', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\marcb\\OneDrive\\Desktop\\mberghouse\\Mammo_classification_scripts\\cbisddsm_classification_300x500.py', 'codePathLocal': 'cbisddsm_classification_300x500.py', 'codePath': 'cbisddsm_classification_300x500.py', 'git': {'remote': 'https://github.com/mberghouse/Mammo_classification_scripts.git', 'commit': 'd59dc79d44f1c76da13cb87f081897c34b6e3bad'}, 'email': '55556564+mberghouse@users.noreply.github.com', 'root': 'C:/Users/marcb/OneDrive/Desktop/mberghouse/Mammo_classification_scripts', 'host': 'PC-4090', 'username': 'marcb', 'executable': 'C:\\Users\\marcb\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3200.0, 'min': 0.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 0.0, 'max': 3200.0}], 'disk': {'/': {'total': 1862.1513633728027, 'used': 1148.6470260620117}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 95.81729507446289}}
2024-04-10 22:48:25,661 INFO    HandlerThread:22704 [system_monitor.py:probe():224] Finished collecting system info
2024-04-10 22:48:25,661 INFO    HandlerThread:22704 [system_monitor.py:probe():227] Publishing system info
2024-04-10 22:48:25,661 INFO    HandlerThread:22704 [system_monitor.py:probe():229] Finished publishing system info
2024-04-10 22:48:25,662 DEBUG   SenderThread:22704 [sender.py:send():379] send: files
2024-04-10 22:48:25,662 INFO    SenderThread:22704 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-10 22:48:25,729 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: python_packages
2024-04-10 22:48:25,735 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: python_packages
2024-04-10 22:48:25,735 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: stop_status
2024-04-10 22:48:25,735 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: stop_status
2024-04-10 22:48:25,735 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-10 22:48:26,018 DEBUG   SenderThread:22704 [sender.py:send():379] send: telemetry
2024-04-10 22:48:26,195 INFO    wandb-upload_0:22704 [upload_job.py:push():131] Uploaded file C:\Users\marcb\AppData\Local\Temp\tmpzdv4y_npwandb\30y2h2xg-wandb-metadata.json
2024-04-10 22:48:26,431 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:26,431 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\wandb-metadata.json
2024-04-10 22:48:26,431 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\requirements.txt
2024-04-10 22:48:28,450 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:30,097 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: status_report
2024-04-10 22:48:30,456 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:32,477 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:32,947 DEBUG   SenderThread:22704 [sender.py:send():379] send: exit
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:send_exit():586] handling exit code: 255
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:send_exit():588] handling runtime: 7
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:send_exit():594] send defer
2024-04-10 22:48:32,947 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,947 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-10 22:48:32,947 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-10 22:48:32,947 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 1
2024-04-10 22:48:32,947 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,947 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-10 22:48:32,948 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,948 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-10 22:48:32,948 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 2
2024-04-10 22:48:32,948 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,948 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-10 22:48:32,948 INFO    HandlerThread:22704 [system_monitor.py:finish():203] Stopping system monitor
2024-04-10 22:48:32,948 DEBUG   SystemMonitor:22704 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-10 22:48:32,948 DEBUG   SystemMonitor:22704 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-10 22:48:32,948 INFO    HandlerThread:22704 [interfaces.py:finish():202] Joined cpu monitor
2024-04-10 22:48:32,954 DEBUG   SystemMonitor:22704 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-10 22:48:32,954 INFO    HandlerThread:22704 [interfaces.py:finish():202] Joined disk monitor
2024-04-10 22:48:32,984 INFO    HandlerThread:22704 [interfaces.py:finish():202] Joined gpu monitor
2024-04-10 22:48:32,984 INFO    HandlerThread:22704 [interfaces.py:finish():202] Joined memory monitor
2024-04-10 22:48:32,984 INFO    HandlerThread:22704 [interfaces.py:finish():202] Joined network monitor
2024-04-10 22:48:32,985 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 3
2024-04-10 22:48:32,985 DEBUG   SenderThread:22704 [sender.py:send():379] send: stats
2024-04-10 22:48:32,985 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,985 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-10 22:48:32,985 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 4
2024-04-10 22:48:32,985 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,985 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-10 22:48:32,985 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-10 22:48:32,985 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 5
2024-04-10 22:48:32,985 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,985 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-10 22:48:32,986 DEBUG   SenderThread:22704 [sender.py:send():379] send: summary
2024-04-10 22:48:32,986 INFO    SenderThread:22704 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-10 22:48:32,986 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,986 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-10 22:48:32,986 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 6
2024-04-10 22:48:32,986 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:32,986 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-10 22:48:32,986 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:32,986 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-10 22:48:32,988 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: status_report
2024-04-10 22:48:33,111 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 7
2024-04-10 22:48:33,111 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:33,111 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-10 22:48:33,111 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:33,111 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-10 22:48:33,487 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\config.yaml
2024-04-10 22:48:33,487 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\wandb-summary.json
2024-04-10 22:48:33,951 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-10 22:48:34,489 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:36,040 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 8
2024-04-10 22:48:36,040 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: poll_exit
2024-04-10 22:48:36,040 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:36,040 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-10 22:48:36,040 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:36,040 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-10 22:48:36,040 INFO    SenderThread:22704 [job_builder.py:build():318] Attempting to build job artifact
2024-04-10 22:48:36,041 INFO    SenderThread:22704 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-10 22:48:36,042 INFO    SenderThread:22704 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-10 22:48:36,045 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 9
2024-04-10 22:48:36,046 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:36,046 DEBUG   SenderThread:22704 [sender.py:send():379] send: artifact
2024-04-10 22:48:36,046 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-10 22:48:36,505 INFO    Thread-31 :22704 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:36,633 INFO    SenderThread:22704 [sender.py:send_artifact():1468] sent artifact job-https___github.com_mberghouse_Mammo_classification_scripts.git_cbisddsm_classification_300x500.py - {'id': 'QXJ0aWZhY3Q6NzkxODI3OTA2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MTI2MjI0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzkxOTAzOTcy', 'versionIndex': 2}}}
2024-04-10 22:48:36,633 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:36,633 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-10 22:48:36,633 INFO    SenderThread:22704 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-10 22:48:36,968 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-10 22:48:37,512 INFO    SenderThread:22704 [dir_watcher.py:finish():388] scan: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files
2024-04-10 22:48:37,512 INFO    SenderThread:22704 [dir_watcher.py:finish():402] scan save: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\config.yaml config.yaml
2024-04-10 22:48:37,512 INFO    SenderThread:22704 [dir_watcher.py:finish():402] scan save: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log output.log
2024-04-10 22:48:37,513 INFO    SenderThread:22704 [dir_watcher.py:finish():402] scan save: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\requirements.txt requirements.txt
2024-04-10 22:48:37,514 INFO    SenderThread:22704 [dir_watcher.py:finish():402] scan save: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\wandb-metadata.json wandb-metadata.json
2024-04-10 22:48:37,514 INFO    SenderThread:22704 [dir_watcher.py:finish():402] scan save: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\wandb-summary.json wandb-summary.json
2024-04-10 22:48:37,514 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 10
2024-04-10 22:48:37,514 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: poll_exit
2024-04-10 22:48:37,514 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:37,514 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-10 22:48:37,516 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:37,516 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-10 22:48:37,516 INFO    SenderThread:22704 [file_pusher.py:finish():172] shutting down file pusher
2024-04-10 22:48:37,855 INFO    wandb-upload_0:22704 [upload_job.py:push():131] Uploaded file C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\config.yaml
2024-04-10 22:48:37,974 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-10 22:48:37,974 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: poll_exit
2024-04-10 22:48:37,981 INFO    wandb-upload_1:22704 [upload_job.py:push():131] Uploaded file C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\output.log
2024-04-10 22:48:38,050 INFO    wandb-upload_2:22704 [upload_job.py:push():131] Uploaded file C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\requirements.txt
2024-04-10 22:48:38,051 INFO    wandb-upload_3:22704 [upload_job.py:push():131] Uploaded file C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\files\wandb-summary.json
2024-04-10 22:48:38,253 INFO    Thread-30 (_thread_body):22704 [sender.py:transition_state():614] send defer: 11
2024-04-10 22:48:38,253 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:38,253 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-10 22:48:38,253 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:38,253 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-10 22:48:38,253 INFO    SenderThread:22704 [file_pusher.py:join():178] waiting for file pusher
2024-04-10 22:48:38,253 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 12
2024-04-10 22:48:38,254 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:38,254 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-10 22:48:38,254 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:38,254 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-10 22:48:38,254 INFO    SenderThread:22704 [file_stream.py:finish():614] file stream finish called
2024-04-10 22:48:38,361 INFO    SenderThread:22704 [file_stream.py:finish():618] file stream finish is done
2024-04-10 22:48:38,361 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 13
2024-04-10 22:48:38,362 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:38,362 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-10 22:48:38,362 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:38,362 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-10 22:48:38,362 INFO    SenderThread:22704 [sender.py:transition_state():614] send defer: 14
2024-04-10 22:48:38,362 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: defer
2024-04-10 22:48:38,362 INFO    HandlerThread:22704 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-10 22:48:38,362 DEBUG   SenderThread:22704 [sender.py:send():379] send: final
2024-04-10 22:48:38,362 DEBUG   SenderThread:22704 [sender.py:send():379] send: footer
2024-04-10 22:48:38,362 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: defer
2024-04-10 22:48:38,362 INFO    SenderThread:22704 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-10 22:48:38,362 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-10 22:48:38,362 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: poll_exit
2024-04-10 22:48:38,363 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-10 22:48:38,363 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: server_info
2024-04-10 22:48:38,363 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: get_summary
2024-04-10 22:48:38,363 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: poll_exit
2024-04-10 22:48:38,363 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-10 22:48:38,363 DEBUG   SenderThread:22704 [sender.py:send_request():406] send_request: server_info
2024-04-10 22:48:38,363 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-10 22:48:38,502 INFO    MainThread:22704 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-10 22:48:38,502 INFO    MainThread:22704 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-10 22:48:38,502 INFO    MainThread:22704 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-04-10 22:48:38,503 DEBUG   HandlerThread:22704 [handler.py:handle_request():146] handle_request: shutdown
2024-04-10 22:48:38,503 INFO    HandlerThread:22704 [handler.py:finish():866] shutting down handler
2024-04-10 22:48:39,365 INFO    WriterThread:22704 [datastore.py:close():296] close: C:\Users\marcb\OneDrive\Desktop\mberghouse\Mammo_classification_scripts\wandb\run-20240410_224825-llr7y5q1\run-llr7y5q1.wandb
2024-04-10 22:48:39,506 INFO    SenderThread:22704 [sender.py:finish():1546] shutting down sender
2024-04-10 22:48:39,506 INFO    SenderThread:22704 [file_pusher.py:finish():172] shutting down file pusher
2024-04-10 22:48:39,506 INFO    SenderThread:22704 [file_pusher.py:join():178] waiting for file pusher
